Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
2776.0,907180120.0,20.0,RL,78.0,10264.0,Pave,NA,3.0,Lvl,4.0,Inside,3.0,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,1999.0,1999.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,4.0,3.0,PConc,4.0,3.0,3.0,5.0,1162.0,1.0,0.0,426.0,1588.0,GasA,5.0,1.0,5.0,1588.0,0.0,0.0,1588.0,0.0,0.0,2.0,0.0,3.0,1.0,4.0,6.0,8.0,0.0,0.0,Attchd,1999.0,2.0,2.0,472.0,3.0,3.0,3.0,158.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,8.0,2006.0,WD ,214000.0
2403.0,528172150.0,60.0,RL,,13215.0,Pave,NA,3.0,Lvl,4.0,Corner,3.0,NridgHt,Norm,Norm,1Fam,2Story,8.0,5.0,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,112.0,4.0,3.0,PConc,4.0,3.0,1.0,6.0,994.0,1.0,0.0,426.0,1420.0,GasA,5.0,1.0,5.0,1426.0,488.0,0.0,1914.0,1.0,0.0,2.0,1.0,3.0,1.0,4.0,9.0,8.0,1.0,3.0,BuiltIn,2004.0,2.0,3.0,746.0,3.0,3.0,3.0,168.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,2.0,2006.0,WD ,279000.0
2355.0,527375160.0,80.0,RL,81.0,10530.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,NWAmes,Norm,Norm,1Fam,SLvl,6.0,6.0,1975.0,2000.0,Gable,CompShg,Plywood,Plywood,BrkFace,248.0,3.0,3.0,CBlock,3.0,2.0,1.0,5.0,548.0,1.0,0.0,127.0,675.0,GasA,3.0,1.0,5.0,1109.0,766.0,0.0,1875.0,0.0,0.0,3.0,0.0,3.0,1.0,4.0,8.0,8.0,1.0,3.0,Attchd,1975.0,2.0,2.0,485.0,3.0,3.0,3.0,48.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,6.0,2006.0,WD ,184500.0
1983.0,902201130.0,50.0,RM,50.0,6000.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,OldTown,Norm,Norm,1Fam,1.5Fin,3.0,7.0,1948.0,2002.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,4.0,CBlock,3.0,3.0,1.0,5.0,331.0,1.0,0.0,318.0,649.0,GasA,5.0,1.0,5.0,679.0,504.0,0.0,1183.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,6.0,8.0,0.0,0.0,Detchd,1981.0,1.0,1.0,308.0,3.0,3.0,3.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,6.0,2007.0,WD ,120000.0
547.0,531450120.0,60.0,RL,70.0,7703.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,SawyerW,Norm,Norm,1Fam,2Story,6.0,6.0,1992.0,1992.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,4.0,4.0,PConc,4.0,4.0,1.0,6.0,52.0,3.0,364.0,400.0,816.0,GasA,5.0,1.0,5.0,833.0,897.0,0.0,1730.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,6.0,8.0,0.0,0.0,Attchd,1992.0,2.0,2.0,528.0,3.0,3.0,3.0,0.0,91.0,0.0,0.0,168.0,0.0,0.0,0.0,NA,0.0,11.0,2009.0,WD ,171500.0
1842.0,533208070.0,160.0,FV,35.0,4251.0,Pave,Pave,3.0,Lvl,4.0,Inside,3.0,Somerst,Norm,Norm,TwnhsE,2Story,7.0,5.0,2006.0,2007.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,4.0,3.0,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,625.0,625.0,GasA,5.0,1.0,5.0,625.0,625.0,0.0,1250.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,5.0,8.0,0.0,0.0,Detchd,2006.0,2.0,2.0,528.0,3.0,3.0,3.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,6.0,2007.0,New,164700.0
2748.0,906204180.0,60.0,RL,88.0,12128.0,Pave,NA,3.0,Bnk,4.0,Inside,3.0,SawyerW,Norm,Norm,1Fam,2Story,6.0,4.0,1989.0,1989.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,4.0,3.0,CBlock,4.0,3.0,1.0,5.0,549.0,1.0,0.0,319.0,868.0,GasA,5.0,1.0,5.0,1313.0,1246.0,0.0,2559.0,0.0,0.0,2.0,1.0,4.0,1.0,5.0,9.0,8.0,1.0,3.0,Attchd,1989.0,2.0,2.0,506.0,3.0,3.0,3.0,0.0,245.0,0.0,0.0,168.0,0.0,0.0,3.0,NA,0.0,11.0,2006.0,WD ,209000.0
2425.0,528228430.0,120.0,RM,,3072.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,Blmngtn,Norm,Norm,TwnhsE,1Story,7.0,5.0,2004.0,2004.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,4.0,3.0,PConc,4.0,3.0,1.0,6.0,1059.0,1.0,0.0,306.0,1365.0,GasA,5.0,1.0,5.0,1548.0,0.0,0.0,1548.0,1.0,0.0,2.0,0.0,2.0,1.0,4.0,7.0,8.0,1.0,3.0,Attchd,2004.0,3.0,2.0,388.0,3.0,3.0,3.0,143.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,9.0,2006.0,WD ,225000.0
2837.0,908227040.0,50.0,RL,58.0,8410.0,Pave,NA,4.0,Lvl,4.0,FR2,3.0,Edwards,Feedr,Norm,1Fam,1.5Fin,5.0,3.0,1910.0,1996.0,Gambrel,CompShg,Wd Sdng,VinylSd,None,0.0,3.0,2.0,PConc,3.0,3.0,1.0,1.0,0.0,1.0,0.0,658.0,658.0,GasA,3.0,1.0,5.0,658.0,526.0,0.0,1184.0,0.0,0.0,1.0,0.0,5.0,1.0,3.0,8.0,8.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,5.0,2006.0,WD ,81000.0
2456.0,528429100.0,20.0,RL,49.0,15218.0,Pave,NA,3.0,Lvl,4.0,CulDSac,3.0,Somerst,RRAn,Norm,1Fam,1Story,8.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,,,4.0,3.0,PConc,5.0,4.0,1.0,6.0,1562.0,1.0,0.0,108.0,1670.0,GasA,5.0,1.0,5.0,1670.0,0.0,0.0,1670.0,1.0,0.0,2.0,1.0,2.0,1.0,4.0,6.0,8.0,1.0,4.0,Attchd,2006.0,2.0,3.0,928.0,3.0,3.0,3.0,0.0,240.0,200.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,9.0,2006.0,New,336820.0
2114.0,906402070.0,60.0,RL,,14364.0,Pave,NA,3.0,Low,4.0,Inside,2.0,SawyerW,Norm,Norm,1Fam,2Story,7.0,5.0,1988.0,1989.0,Gable,CompShg,Plywood,Plywood,BrkFace,128.0,4.0,3.0,CBlock,4.0,3.0,4.0,6.0,1065.0,1.0,0.0,92.0,1157.0,GasA,5.0,1.0,5.0,1180.0,882.0,0.0,2062.0,1.0,0.0,2.0,1.0,3.0,1.0,3.0,7.0,8.0,1.0,4.0,Attchd,1988.0,3.0,2.0,454.0,3.0,3.0,3.0,60.0,55.0,0.0,0.0,154.0,0.0,0.0,0.0,NA,0.0,4.0,2007.0,WD ,277000.0
1890.0,534278190.0,20.0,RL,70.0,8680.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,NAmes,Norm,Norm,1Fam,1Story,5.0,7.0,1960.0,1960.0,Hip,CompShg,CemntBd,CemntBd,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,894.0,894.0,GasA,3.0,1.0,5.0,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,8.0,0.0,0.0,Detchd,1965.0,1.0,1.0,312.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,2007.0,WD ,117600.0
621.0,534477110.0,50.0,RL,80.0,9600.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,NAmes,Norm,Norm,1Fam,1.5Fin,6.0,8.0,1950.0,2005.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,4.0,CBlock,3.0,3.0,1.0,4.0,120.0,1.0,0.0,736.0,856.0,GasA,5.0,1.0,5.0,1112.0,556.0,0.0,1668.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,6.0,6.0,0.0,0.0,Attchd,1950.0,1.0,1.0,271.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NA,0.0,9.0,2009.0,WD ,140000.0
1427.0,906412050.0,20.0,RL,91.0,11778.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,CollgCr,PosN,Norm,1Fam,1Story,9.0,5.0,2008.0,2008.0,Hip,CompShg,VinylSd,VinylSd,Stone,402.0,5.0,3.0,PConc,5.0,3.0,3.0,6.0,1153.0,1.0,0.0,598.0,1751.0,GasA,5.0,1.0,5.0,1766.0,0.0,0.0,1766.0,1.0,0.0,2.0,1.0,3.0,1.0,5.0,8.0,8.0,2.0,4.0,Attchd,2008.0,3.0,3.0,874.0,3.0,3.0,3.0,216.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,12.0,2008.0,New,395039.0
1728.0,528218010.0,60.0,RL,59.0,15810.0,Pave,NA,3.0,Lvl,4.0,Inside,3.0,Gilbert,RRAn,Norm,1Fam,2Story,6.0,5.0,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,,,4.0,3.0,CBlock,4.0,3.0,1.0,1.0,0.0,1.0,0.0,768.0,768.0,GasA,5.0,1.0,5.0,768.0,728.0,0.0,1496.0,0.0,0.0,3.0,0.0,3.0,1.0,4.0,7.0,8.0,0.0,0.0,Attchd,2007.0,1.0,2.0,572.0,3.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,5.0,2007.0,New,181755.0
2472.0,531367010.0,20.0,RL,91.0,11024.0,Pave,NA,3.0,Lvl,4.0,Corner,3.0,SawyerW,Norm,Norm,1Fam,1Story,7.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,118.0,4.0,3.0,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1400.0,1400.0,GasA,5.0,1.0,5.0,1400.0,0.0,0.0,1400.0,0.0,0.0,2.0,0.0,3.0,1.0,4.0,6.0,8.0,0.0,0.0,Attchd,2005.0,2.0,2.0,612.0,3.0,3.0,3.0,144.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,10.0,2006.0,New,186800.0
610.0,534402170.0,60.0,RL,,8970.0,Pave,NA,3.0,Lvl,4.0,Corner,3.0,NAmes,Norm,Norm,1Fam,2Story,5.0,6.0,1965.0,1965.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,4.0,CBlock,3.0,3.0,1.0,5.0,388.0,1.0,0.0,356.0,744.0,GasA,3.0,1.0,5.0,825.0,1315.0,0.0,2140.0,0.0,0.0,2.0,1.0,4.0,1.0,3.0,7.0,8.0,1.0,3.0,Attchd,1965.0,3.0,2.0,549.0,3.0,3.0,3.0,0.0,40.0,264.0,0.0,0.0,0.0,0.0,3.0,NA,0.0,6.0,2009.0,WD ,177500.0
1950.0,535379060.0,30.0,RL,60.0,10800.0,Pave,Grvl,4.0,Lvl,4.0,Inside,3.0,OldTown,Norm,Norm,1Fam,1Story,4.0,6.0,1927.0,2007.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,656.0,656.0,GasA,3.0,1.0,5.0,968.0,0.0,0.0,968.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,5.0,8.0,0.0,0.0,Detchd,1928.0,1.0,1.0,216.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,8.0,2007.0,WD ,64500.0
94.0,533205060.0,120.0,FV,25.0,4835.0,Pave,NA,3.0,Lvl,4.0,CulDSac,3.0,Somerst,Norm,Norm,TwnhsE,1Story,7.0,5.0,2004.0,2005.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,4.0,3.0,PConc,5.0,3.0,3.0,6.0,1298.0,1.0,0.0,190.0,1488.0,GasA,5.0,1.0,5.0,1488.0,0.0,0.0,1488.0,1.0,0.0,2.0,0.0,2.0,1.0,4.0,6.0,8.0,1.0,4.0,Attchd,2004.0,3.0,2.0,506.0,3.0,3.0,3.0,168.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,3.0,2010.0,WD ,260000.0
1745.0,528228555.0,20.0,RL,53.0,3710.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,Blmngtn,Norm,Norm,1Fam,1Story,7.0,5.0,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4.0,3.0,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1266.0,1266.0,GasA,5.0,1.0,5.0,1266.0,0.0,0.0,1266.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,6.0,8.0,1.0,4.0,Attchd,2007.0,3.0,2.0,388.0,3.0,3.0,3.0,100.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,8.0,2007.0,New,185485.0
744.0,903231130.0,30.0,RM,51.0,6120.0,Pave,NA,4.0,Lvl,4.0,Corner,3.0,BrkSide,Norm,Norm,1Fam,1Story,5.0,7.0,1931.0,1993.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,BrkTil,3.0,3.0,1.0,4.0,209.0,1.0,0.0,506.0,715.0,GasA,3.0,1.0,4.0,875.0,0.0,0.0,875.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,8.0,0.0,0.0,Detchd,1931.0,1.0,1.0,180.0,2.0,3.0,3.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,11.0,2009.0,WD ,105000.0
1859.0,533254100.0,80.0,RL,80.0,9600.0,Pave,NA,4.0,Lvl,4.0,FR2,3.0,Veenker,Feedr,Norm,1Fam,SLvl,6.0,7.0,1976.0,1994.0,Hip,CompShg,Plywood,Plywood,BrkFace,360.0,4.0,4.0,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,528.0,528.0,GasA,5.0,1.0,5.0,1094.0,761.0,0.0,1855.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,7.0,8.0,1.0,3.0,Attchd,1976.0,2.0,2.0,512.0,3.0,3.0,3.0,113.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,8.0,2007.0,WD ,187000.0
2343.0,527301010.0,20.0,RL,91.0,14145.0,Pave,NA,4.0,Lvl,4.0,Corner,3.0,NWAmes,Norm,Norm,1Fam,1Story,7.0,7.0,1984.0,1998.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4.0,3.0,CBlock,4.0,3.0,2.0,5.0,213.0,1.0,0.0,995.0,1208.0,GasA,5.0,1.0,5.0,1621.0,0.0,0.0,1621.0,1.0,0.0,2.0,0.0,3.0,1.0,4.0,8.0,8.0,0.0,0.0,Attchd,1984.0,2.0,2.0,440.0,3.0,3.0,3.0,108.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,Shed,400.0,5.0,2006.0,WD ,202500.0
1713.0,528172050.0,20.0,RL,70.0,9926.0,Pave,NA,3.0,Lvl,4.0,Inside,3.0,NridgHt,Norm,Norm,1Fam,1Story,7.0,5.0,2005.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4.0,3.0,PConc,4.0,3.0,2.0,6.0,1178.0,1.0,0.0,436.0,1614.0,GasA,5.0,1.0,5.0,1614.0,0.0,0.0,1614.0,1.0,0.0,2.0,0.0,3.0,1.0,4.0,7.0,8.0,0.0,0.0,Attchd,2005.0,2.0,3.0,878.0,3.0,3.0,3.0,100.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,5.0,2007.0,WD ,245700.0
1816.0,531451150.0,160.0,RL,50.0,8012.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,SawyerW,Norm,Norm,TwnhsE,2Story,6.0,5.0,1980.0,1980.0,Gable,CompShg,Plywood,Plywood,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,630.0,630.0,GasA,5.0,1.0,5.0,630.0,636.0,0.0,1266.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,5.0,8.0,2.0,3.0,Attchd,1980.0,2.0,1.0,283.0,3.0,3.0,3.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NA,0.0,7.0,2007.0,WD ,128000.0
2390.0,528120110.0,60.0,RL,80.0,10240.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,NridgHt,Norm,Norm,1Fam,2Story,8.0,5.0,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,4.0,3.0,PConc,4.0,3.0,2.0,1.0,0.0,1.0,0.0,1030.0,1030.0,GasA,4.0,1.0,5.0,1038.0,1060.0,0.0,2098.0,0.0,0.0,2.0,1.0,3.0,1.0,5.0,8.0,8.0,1.0,4.0,Attchd,2005.0,2.0,3.0,878.0,3.0,3.0,3.0,192.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,3.0,2006.0,WD ,275500.0
364.0,527166010.0,60.0,RL,,10762.0,Pave,NA,3.0,Lvl,4.0,CulDSac,3.0,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,1999.0,1999.0,Gable,CompShg,VinylSd,VinylSd,None,344.0,4.0,3.0,PConc,4.0,3.0,1.0,6.0,694.0,1.0,0.0,284.0,978.0,GasA,5.0,1.0,5.0,1005.0,978.0,0.0,1983.0,0.0,0.0,2.0,1.0,3.0,1.0,4.0,9.0,8.0,1.0,3.0,Attchd,1999.0,3.0,2.0,490.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,5.0,2009.0,WD ,225000.0
684.0,535453100.0,80.0,RL,80.0,8000.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,NAmes,Norm,Norm,1Fam,SLvl,5.0,5.0,1959.0,1959.0,Gable,CompShg,BrkFace,Plywood,None,0.0,3.0,3.0,CBlock,4.0,3.0,3.0,6.0,433.0,3.0,95.0,0.0,528.0,GasA,3.0,1.0,5.0,1183.0,0.0,0.0,1183.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,8.0,0.0,0.0,Attchd,1959.0,2.0,1.0,288.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NA,0.0,7.0,2009.0,WD ,138000.0
32.0,527451410.0,160.0,RM,21.0,1680.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,BrDale,Norm,Norm,Twnhs,2Story,6.0,5.0,1971.0,1971.0,Gable,CompShg,HdBoard,ImStucc,BrkFace,381.0,3.0,3.0,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,525.0,525.0,GasA,3.0,1.0,5.0,525.0,567.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,6.0,8.0,0.0,0.0,Detchd,1971.0,1.0,1.0,264.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,3.0,2010.0,WD ,88000.0
1698.0,528110100.0,60.0,RL,105.0,13693.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,NridgHt,Norm,Norm,1Fam,2Story,9.0,5.0,2006.0,2006.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,772.0,5.0,3.0,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,2153.0,2153.0,GasA,5.0,1.0,5.0,2069.0,574.0,0.0,2643.0,0.0,0.0,2.0,1.0,3.0,1.0,5.0,9.0,8.0,1.0,4.0,BuiltIn,2006.0,3.0,3.0,694.0,3.0,3.0,3.0,414.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,3.0,2007.0,WD ,380000.0
1129.0,528482020.0,20.0,FV,85.0,10625.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,Somerst,Norm,Norm,1Fam,1Story,8.0,5.0,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,292.0,4.0,3.0,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1660.0,1660.0,GasA,5.0,1.0,5.0,1660.0,0.0,0.0,1660.0,0.0,0.0,2.0,0.0,3.0,1.0,4.0,7.0,8.0,1.0,4.0,Attchd,2007.0,3.0,3.0,660.0,3.0,3.0,3.0,133.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,6.0,2008.0,WD ,256000.0
165.0,535456110.0,20.0,RL,60.0,7200.0,Pave,NA,4.0,Lvl,4.0,Corner,3.0,NAmes,Norm,Norm,1Fam,1Story,5.0,7.0,1951.0,2000.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,CBlock,3.0,3.0,2.0,4.0,234.0,3.0,486.0,180.0,900.0,GasA,3.0,1.0,5.0,900.0,0.0,0.0,900.0,0.0,1.0,1.0,0.0,3.0,1.0,4.0,5.0,8.0,0.0,0.0,Detchd,2005.0,1.0,2.0,576.0,3.0,3.0,3.0,222.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,5.0,2010.0,WD ,134800.0
935.0,909451140.0,160.0,RM,24.0,1612.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,Blueste,Norm,Norm,Twnhs,2Story,6.0,6.0,1980.0,1980.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,3.0,CBlock,4.0,3.0,1.0,1.0,0.0,1.0,0.0,561.0,561.0,GasA,3.0,1.0,5.0,561.0,668.0,0.0,1229.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,5.0,8.0,1.0,3.0,Attchd,1980.0,3.0,2.0,462.0,3.0,3.0,3.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NA,0.0,7.0,2009.0,WD ,121000.0
1802.0,528480020.0,60.0,FV,84.0,10207.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,Somerst,Norm,Norm,1Fam,2Story,7.0,6.0,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,874.0,874.0,GasA,5.0,1.0,5.0,874.0,887.0,0.0,1761.0,0.0,0.0,3.0,0.0,3.0,1.0,4.0,7.0,8.0,0.0,0.0,Attchd,2007.0,3.0,2.0,578.0,3.0,3.0,3.0,144.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,8.0,2007.0,New,227875.0
250.0,906378100.0,20.0,RL,64.0,10475.0,Pave,NA,3.0,Lvl,4.0,Corner,3.0,CollgCr,Norm,Norm,1Fam,1Story,8.0,5.0,2008.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,4.0,3.0,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1694.0,1694.0,GasA,5.0,1.0,5.0,1694.0,0.0,0.0,1694.0,0.0,0.0,2.0,0.0,3.0,1.0,4.0,7.0,8.0,0.0,0.0,Attchd,2008.0,2.0,3.0,776.0,3.0,3.0,3.0,160.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,2.0,2010.0,WD ,245350.0
2668.0,902401090.0,90.0,RM,33.0,5976.0,Pave,NA,4.0,Lvl,4.0,Inside,3.0,OldTown,Norm,Norm,Duplex,2Story,5.0,7.0,1920.0,1950.0,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,PConc,3.0,3.0,1.0,1.0,0.0,1.0,0.0,624.0,624.0,GasA,4.0,0.0,4.0,624.0,624.0,0.0,1248.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,8.0,8.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,130.0,256.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,12.0,2006.0,WD ,93500.0
236.0,905426060.0,30.0,RL,85.0,10625.0,Pave,NA,4.0,Lvl,4.0,Corner,3.0,Edwards,Norm,Norm,1Fam,1Story,5.0,5.0,1920.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,BrkTil,3.0,3.0,1.0,5.0,108.0,1.0,0.0,350.0,458.0,GasA,2.0,0.0,5.0,835.0,0.0,0.0,835.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,8.0,0.0,0.0,Basment,1920.0,1.0,1.0,366.0,2.0,3.0,3.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,Shed,400.0,5.0,2010.0,COD,83000.0
2117.0,906426195.0,60.0,RL,,53107.0,Pave,NA,2.0,Low,4.0,Corner,2.0,ClearCr,Feedr,Norm,1Fam,2Story,6.0,5.0,1992.0,1992.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,4.0,3.0,PConc,4.0,3.0,3.0,6.0,985.0,1.0,0.0,595.0,1580.0,GasA,5.0,1.0,5.0,1079.0,874.0,0.0,1953.0,1.0,0.0,2.0,1.0,3.0,1.0,4.0,9.0,8.0,2.0,2.0,Attchd,1992.0,3.0,2.0,501.0,3.0,3.0,3.0,216.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,6.0,2007.0,WD ,240000.0
2029.0,903430040.0,45.0,RM,40.0,5680.0,Pave,Grvl,4.0,Lvl,4.0,Inside,3.0,OldTown,Norm,Norm,1Fam,1.5Fin,5.0,4.0,1901.0,1950.0,Gable,CompShg,AsbShng,AsbShng,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,592.0,592.0,GasA,3.0,0.0,4.0,933.0,240.0,0.0,1173.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,7.0,8.0,0.0,0.0,Detchd,1920.0,1.0,1.0,240.0,3.0,2.0,3.0,0.0,25.0,77.0,0.0,0.0,0.0,0.0,3.0,NA,0.0,9.0,2007.0,WD ,113000.0
